index,node,mc_el,mc_heat,g_max,h_max,eta,plant_type,heatarea,storage_capacity
p2716,n4854,0.0,0.0,1.77984,0.0,1.0,solar,,
p2718,n5535,0.0,0.0,9.9792,0.0,1.0,solar,,
p2719,n5542,0.0,0.0,6.279,0.0,1.0,solar,,
p2720,n5550,0.0,0.0,9.97464,0.0,1.0,solar,,
p2721,n5552,0.0,0.0,3.75314,0.0,1.0,solar,,
p2722,n5554,0.0,0.0,13.991,0.0,1.0,solar,,
p2723,n5556,0.0,0.0,8.28472,0.0,1.0,solar,,
p2724,n5592,0.0,0.0,18.24787,0.0,1.0,solar,,
p2725,n5596,0.0,0.0,9.74985,0.0,1.0,solar,,
p2726,n5597,0.0,0.0,15.317,0.0,1.0,solar,,
p2727,n5667,0.0,0.0,2.385,0.0,1.0,solar,,
p2728,n5685,0.0,0.0,8.798,0.0,1.0,solar,,
p2729,n5686,0.0,0.0,7.596,0.0,1.0,solar,,
p2730,n5694,0.0,0.0,1.4995,0.0,1.0,solar,,
p2732,n5735,0.0,0.0,7.606,0.0,1.0,solar,,
p2733,n7275,0.0,0.0,9.984,0.0,1.0,solar,,
p2735,n7672,0.0,0.0,1.46124,0.0,1.0,solar,,
p2736,n7682,0.0,0.0,9.89604,0.0,1.0,solar,,
p2737,n7688,0.0,0.0,9.972,0.0,1.0,solar,,
p2740,n7756,0.0,0.0,2.69885,0.0,1.0,solar,,
p2742,n7783,0.0,0.0,2.60712,0.0,1.0,solar,,
p2743,n7790,0.0,0.0,4.2336,0.0,1.0,solar,,
p2745,n7910,0.0,0.0,3.14281,0.0,1.0,solar,,
p2746,n7944,0.0,0.0,3.941,0.0,1.0,solar,,
p2747,n7967,0.0,0.0,7.41832,0.0,1.0,solar,,
p2749,n7989,0.0,0.0,3.992,0.0,1.0,solar,,
p2750,n8043,0.0,0.0,9.2023,0.0,1.0,solar,,
p2751,n8045,0.0,0.0,10.0,0.0,1.0,solar,,
p3059,n5542,0.0,0.0,336.3000000000002,0.0,1.0,wind offshore,,
p3060,n5579,0.0,0.0,353.5000000000003,0.0,1.0,wind offshore,,
p3061,n5655,0.0,0.0,110.7,0.0,1.0,wind offshore,,
p3062,n5722,0.0,0.0,325.95000000000005,0.0,1.0,wind offshore,,
p3063,n5724,0.0,0.0,402.0,0.0,1.0,wind offshore,,
p3064,n3303,0.0,0.0,6.715999999999999,0.0,1.0,wind onshore,,
p3065,n3304,0.0,0.0,2.3635,0.0,1.0,wind onshore,,
p3066,n3305,0.0,0.0,2.0,0.0,1.0,wind onshore,,
p3067,n3306,0.0,0.0,14.366,0.0,1.0,wind onshore,,
p3068,n3307,0.0,0.0,3.05455,0.0,1.0,wind onshore,,
p3069,n3308,0.0,0.0,12.04,0.0,1.0,wind onshore,,
p3070,n3309,0.0,0.0,9.1715,0.0,1.0,wind onshore,,
p3071,n3310,0.0,0.0,235.66549999999995,0.0,1.0,wind onshore,,
p3073,n3312,0.0,0.0,7.235399999999999,0.0,1.0,wind onshore,,
p3074,n3313,0.0,0.0,3.0,0.0,1.0,wind onshore,,
p3075,n3314,0.0,0.0,1.50258,0.0,1.0,wind onshore,,
p3077,n3316,0.0,0.0,4.069299999999999,0.0,1.0,wind onshore,,
p3078,n3317,0.0,0.0,14.5265,0.0,1.0,wind onshore,,
p3079,n3318,0.0,0.0,5.418,0.0,1.0,wind onshore,,
p3080,n3319,0.0,0.0,3.056,0.0,1.0,wind onshore,,
p3085,n3453,0.0,0.0,26.945,0.0,1.0,wind onshore,,
p3086,n3454,0.0,0.0,24.3435,0.0,1.0,wind onshore,,
p3087,n3455,0.0,0.0,10.8008,0.0,1.0,wind onshore,,
p3092,n3462,0.0,0.0,83.3153,0.0,1.0,wind onshore,,
p3093,n3463,0.0,0.0,51.06950000000001,0.0,1.0,wind onshore,,
p3096,n3466,0.0,0.0,23.11,0.0,1.0,wind onshore,,
p3097,n3467,0.0,0.0,3.0,0.0,1.0,wind onshore,,
p3099,n3469,0.0,0.0,26.405,0.0,1.0,wind onshore,,
p3100,n3470,0.0,0.0,11.29,0.0,1.0,wind onshore,,
p3101,n3471,0.0,0.0,28.75,0.0,1.0,wind onshore,,
p3102,n3472,0.0,0.0,12.3335,0.0,1.0,wind onshore,,
p3103,n3473,0.0,0.0,2.0154,0.0,1.0,wind onshore,,
p3106,n3476,0.0,0.0,1.051,0.0,1.0,wind onshore,,
p3107,n3477,0.0,0.0,15.85,0.0,1.0,wind onshore,,
p3111,n3485,0.0,0.0,33.48,0.0,1.0,wind onshore,,
p3112,n3486,0.0,0.0,29.81,0.0,1.0,wind onshore,,
p3113,n3487,0.0,0.0,3.455,0.0,1.0,wind onshore,,
p3114,n3488,0.0,0.0,13.6,0.0,1.0,wind onshore,,
p3115,n3489,0.0,0.0,20.856900000000003,0.0,1.0,wind onshore,,
p3116,n3490,0.0,0.0,39.1749,0.0,1.0,wind onshore,,
p3119,n3493,0.0,0.0,22.6546,0.0,1.0,wind onshore,,
p3121,n3496,0.0,0.0,382.2845,0.0,1.0,wind onshore,,
p3122,n3497,0.0,0.0,154.34034000000003,0.0,1.0,wind onshore,,
p3124,n3501,0.0,0.0,32.69683,0.0,1.0,wind onshore,,
p3125,n3502,0.0,0.0,11.9015,0.0,1.0,wind onshore,,
p3127,n3504,0.0,0.0,11.018,0.0,1.0,wind onshore,,
p3128,n3505,0.0,0.0,2.104,0.0,1.0,wind onshore,,
p3129,n4496,0.0,0.0,13.6108,0.0,1.0,wind onshore,,
p3130,n4497,0.0,0.0,124.78599999999996,0.0,1.0,wind onshore,,
p3131,n4498,0.0,0.0,114.74999999999996,0.0,1.0,wind onshore,,
p3132,n4499,0.0,0.0,49.416,0.0,1.0,wind onshore,,
p3133,n4500,0.0,0.0,198.43960000000004,0.0,1.0,wind onshore,,
p3135,n4502,0.0,0.0,653.102,0.0,1.0,wind onshore,,
p3136,n4503,0.0,0.0,416.4180000000001,0.0,1.0,wind onshore,,
p3137,n4504,0.0,0.0,466.6050000000001,0.0,1.0,wind onshore,,
p3138,n4505,0.0,0.0,286.50000000000017,0.0,1.0,wind onshore,,
p3139,n4506,0.0,0.0,78.11,0.0,1.0,wind onshore,,
p3140,n4507,0.0,0.0,56.25690000000001,0.0,1.0,wind onshore,,
p3141,n4508,0.0,0.0,7.225,0.0,1.0,wind onshore,,
p3142,n4509,0.0,0.0,363.74286000000006,0.0,1.0,wind onshore,,
p3143,n4510,0.0,0.0,111.8818,0.0,1.0,wind onshore,,
p3144,n4511,0.0,0.0,19.989,0.0,1.0,wind onshore,,
p3145,n4512,0.0,0.0,34.66165000000001,0.0,1.0,wind onshore,,
p3146,n4513,0.0,0.0,6.805,0.0,1.0,wind onshore,,
p3147,n4514,0.0,0.0,14.685,0.0,1.0,wind onshore,,
p3148,n4515,0.0,0.0,8.2,0.0,1.0,wind onshore,,
p3149,n4516,0.0,0.0,56.1863,0.0,1.0,wind onshore,,
p3150,n4517,0.0,0.0,237.50250000000003,0.0,1.0,wind onshore,,
p3151,n4518,0.0,0.0,26.610000000000003,0.0,1.0,wind onshore,,
p3152,n4519,0.0,0.0,150.49199999999996,0.0,1.0,wind onshore,,
p3153,n4520,0.0,0.0,17.333399999999997,0.0,1.0,wind onshore,,
p3154,n4521,0.0,0.0,34.69669999999999,0.0,1.0,wind onshore,,
p3155,n4522,0.0,0.0,12.535,0.0,1.0,wind onshore,,
p3156,n4523,0.0,0.0,41.2895,0.0,1.0,wind onshore,,
p3157,n4524,0.0,0.0,35.001000000000005,0.0,1.0,wind onshore,,
p3158,n4525,0.0,0.0,30.185,0.0,1.0,wind onshore,,
p3159,n4526,0.0,0.0,12.3472,0.0,1.0,wind onshore,,
p3160,n4527,0.0,0.0,12.099999999999998,0.0,1.0,wind onshore,,
p3161,n4528,0.0,0.0,262.88700000000046,0.0,1.0,wind onshore,,
p3162,n4529,0.0,0.0,300.6579999999999,0.0,1.0,wind onshore,,
p3163,n4530,0.0,0.0,44.7576,0.0,1.0,wind onshore,,
p3164,n4532,0.0,0.0,168.882,0.0,1.0,wind onshore,,
p3165,n4533,0.0,0.0,10.0,0.0,1.0,wind onshore,,
p3166,n4535,0.0,0.0,8.4,0.0,1.0,wind onshore,,
p3167,n4536,0.0,0.0,91.49470999999996,0.0,1.0,wind onshore,,
p3168,n4537,0.0,0.0,783.5937100000002,0.0,1.0,wind onshore,,
p3169,n4538,0.0,0.0,215.50388,0.0,1.0,wind onshore,,
p3170,n4539,0.0,0.0,18.3012,0.0,1.0,wind onshore,,
p3171,n4540,0.0,0.0,82.26949999999997,0.0,1.0,wind onshore,,
p3172,n4544,0.0,0.0,6.0,0.0,1.0,wind onshore,,
p3173,n4545,0.0,0.0,246.48,0.0,1.0,wind onshore,,
p3174,n4546,0.0,0.0,4.837,0.0,1.0,wind onshore,,
p3175,n4547,0.0,0.0,89.14159999999998,0.0,1.0,wind onshore,,
p3176,n4548,0.0,0.0,20.0046,0.0,1.0,wind onshore,,
p3177,n4549,0.0,0.0,194.338,0.0,1.0,wind onshore,,
p3178,n4550,0.0,0.0,34.90134,0.0,1.0,wind onshore,,
p3179,n4551,0.0,0.0,40.18000000000001,0.0,1.0,wind onshore,,
p3180,n4552,0.0,0.0,47.0,0.0,1.0,wind onshore,,
p3181,n4553,0.0,0.0,115.62600000000003,0.0,1.0,wind onshore,,
p3182,n4554,0.0,0.0,3.91,0.0,1.0,wind onshore,,
p3183,n4555,0.0,0.0,16.0,0.0,1.0,wind onshore,,
p3184,n4556,0.0,0.0,307.38404,0.0,1.0,wind onshore,,
p3185,n4557,0.0,0.0,1.0746,0.0,1.0,wind onshore,,
p3186,n4558,0.0,0.0,300.94782,0.0,1.0,wind onshore,,
p3187,n4559,0.0,0.0,66.12809999999999,0.0,1.0,wind onshore,,
p3188,n4560,0.0,0.0,39.776500000000006,0.0,1.0,wind onshore,,
p3189,n4561,0.0,0.0,403.66763,0.0,1.0,wind onshore,,
p3190,n4562,0.0,0.0,124.82000000000002,0.0,1.0,wind onshore,,
p3191,n4575,0.0,0.0,11.200599999999998,0.0,1.0,wind onshore,,
p3192,n4576,0.0,0.0,58.650000000000006,0.0,1.0,wind onshore,,
p3193,n4577,0.0,0.0,120.71,0.0,1.0,wind onshore,,
p3194,n4579,0.0,0.0,179.59999999999997,0.0,1.0,wind onshore,,
p3195,n4580,0.0,0.0,48.1535,0.0,1.0,wind onshore,,
p3196,n4581,0.0,0.0,6.46,0.0,1.0,wind onshore,,
p3198,n4584,0.0,0.0,3.0,0.0,1.0,wind onshore,,
p3199,n4585,0.0,0.0,7.35,0.0,1.0,wind onshore,,
p3200,n4587,0.0,0.0,5.9,0.0,1.0,wind onshore,,
p3201,n4589,0.0,0.0,52.35499999999999,0.0,1.0,wind onshore,,
p3202,n4590,0.0,0.0,224.635,0.0,1.0,wind onshore,,
p3203,n4591,0.0,0.0,27.415000000000003,0.0,1.0,wind onshore,,
p3204,n4592,0.0,0.0,152.15,0.0,1.0,wind onshore,,
p3205,n4593,0.0,0.0,57.45,0.0,1.0,wind onshore,,
p3206,n4594,0.0,0.0,164.84,0.0,1.0,wind onshore,,
p3207,n4595,0.0,0.0,233.8465,0.0,1.0,wind onshore,,
p3208,n4596,0.0,0.0,345.41,0.0,1.0,wind onshore,,
p3209,n4599,0.0,0.0,22.725,0.0,1.0,wind onshore,,
p3210,n4600,0.0,0.0,108.5535,0.0,1.0,wind onshore,,
p3211,n4601,0.0,0.0,72.78,0.0,1.0,wind onshore,,
p3212,n4602,0.0,0.0,8.2,0.0,1.0,wind onshore,,
p3213,n4603,0.0,0.0,116.89,0.0,1.0,wind onshore,,
p3214,n4604,0.0,0.0,583.9750000000001,0.0,1.0,wind onshore,,
p3215,n4605,0.0,0.0,25.955,0.0,1.0,wind onshore,,
p3216,n4606,0.0,0.0,15.9,0.0,1.0,wind onshore,,
p3217,n4607,0.0,0.0,189.24,0.0,1.0,wind onshore,,
p3218,n4608,0.0,0.0,47.47,0.0,1.0,wind onshore,,
p3219,n4610,0.0,0.0,75.46,0.0,1.0,wind onshore,,
p3220,n4611,0.0,0.0,208.115,0.0,1.0,wind onshore,,
p3221,n4612,0.0,0.0,10.716,0.0,1.0,wind onshore,,
p3222,n4613,0.0,0.0,70.96000000000001,0.0,1.0,wind onshore,,
p3225,n4616,0.0,0.0,58.98,0.0,1.0,wind onshore,,
p3226,n4617,0.0,0.0,373.815,0.0,1.0,wind onshore,,
p3227,n4619,0.0,0.0,4.6,0.0,1.0,wind onshore,,
p3228,n4620,0.0,0.0,74.05,0.0,1.0,wind onshore,,
p3229,n4621,0.0,0.0,81.56,0.0,1.0,wind onshore,,
p3230,n4624,0.0,0.0,142.62300000000002,0.0,1.0,wind onshore,,
p3231,n4625,0.0,0.0,111.2,0.0,1.0,wind onshore,,
p3232,n4626,0.0,0.0,102.335,0.0,1.0,wind onshore,,
p3233,n4627,0.0,0.0,75.16,0.0,1.0,wind onshore,,
p3234,n4628,0.0,0.0,38.3335,0.0,1.0,wind onshore,,
p3235,n4629,0.0,0.0,2.4000000000000004,0.0,1.0,wind onshore,,
p3236,n4630,0.0,0.0,25.2,0.0,1.0,wind onshore,,
p3237,n4631,0.0,0.0,25.8615,0.0,1.0,wind onshore,,
p3238,n4632,0.0,0.0,17.9899,0.0,1.0,wind onshore,,
p3239,n4633,0.0,0.0,11.3,0.0,1.0,wind onshore,,
p3240,n4634,0.0,0.0,61.64,0.0,1.0,wind onshore,,
p3241,n4635,0.0,0.0,17.5,0.0,1.0,wind onshore,,
p3242,n4636,0.0,0.0,5.41,0.0,1.0,wind onshore,,
p3243,n4637,0.0,0.0,16.6,0.0,1.0,wind onshore,,
p3244,n4639,0.0,0.0,6.0,0.0,1.0,wind onshore,,
p3245,n4640,0.0,0.0,169.38000000000002,0.0,1.0,wind onshore,,
p3246,n4641,0.0,0.0,25.985,0.0,1.0,wind onshore,,
p3247,n4642,0.0,0.0,139.76130000000003,0.0,1.0,wind onshore,,
p3248,n4643,0.0,0.0,17.66,0.0,1.0,wind onshore,,
p3249,n4644,0.0,0.0,41.6,0.0,1.0,wind onshore,,
p3250,n4645,0.0,0.0,6.404999999999999,0.0,1.0,wind onshore,,
p3251,n4646,0.0,0.0,11.7,0.0,1.0,wind onshore,,
p3253,n4648,0.0,0.0,12.18184,0.0,1.0,wind onshore,,
p3254,n4649,0.0,0.0,4.112899999999999,0.0,1.0,wind onshore,,
p3256,n4653,0.0,0.0,3.8,0.0,1.0,wind onshore,,
p3257,n4655,0.0,0.0,2.575,0.0,1.0,wind onshore,,
p3258,n4658,0.0,0.0,12.6,0.0,1.0,wind onshore,,
p3260,n4667,0.0,0.0,22.201,0.0,1.0,wind onshore,,
p3261,n4670,0.0,0.0,3.66,0.0,1.0,wind onshore,,
p3263,n4673,0.0,0.0,5.06,0.0,1.0,wind onshore,,
p3264,n4674,0.0,0.0,190.2973,0.0,1.0,wind onshore,,
p3265,n4676,0.0,0.0,10.657,0.0,1.0,wind onshore,,
p3266,n4678,0.0,0.0,12.65,0.0,1.0,wind onshore,,
p3267,n4679,0.0,0.0,4.2,0.0,1.0,wind onshore,,
p3268,n4680,0.0,0.0,1.5,0.0,1.0,wind onshore,,
p3269,n4681,0.0,0.0,100.33999999999996,0.0,1.0,wind onshore,,
p3273,n4685,0.0,0.0,34.3,0.0,1.0,wind onshore,,
p3274,n4687,0.0,0.0,11.38,0.0,1.0,wind onshore,,
p3275,n4688,0.0,0.0,34.572,0.0,1.0,wind onshore,,
p3276,n4689,0.0,0.0,4.5,0.0,1.0,wind onshore,,
p3278,n4691,0.0,0.0,8.15,0.0,1.0,wind onshore,,
p3279,n4692,0.0,0.0,14.2075,0.0,1.0,wind onshore,,
p3280,n4693,0.0,0.0,195.09860000000003,0.0,1.0,wind onshore,,
p3281,n4694,0.0,0.0,622.9791999999999,0.0,1.0,wind onshore,,
p3282,n4695,0.0,0.0,148.055,0.0,1.0,wind onshore,,
p3283,n4696,0.0,0.0,4.7,0.0,1.0,wind onshore,,
p3284,n4697,0.0,0.0,40.80500000000001,0.0,1.0,wind onshore,,
p3285,n4698,0.0,0.0,119.24,0.0,1.0,wind onshore,,
p3286,n4699,0.0,0.0,58.305,0.0,1.0,wind onshore,,
p3287,n4701,0.0,0.0,81.893,0.0,1.0,wind onshore,,
p3288,n4702,0.0,0.0,27.18,0.0,1.0,wind onshore,,
p3289,n4703,0.0,0.0,34.800000000000004,0.0,1.0,wind onshore,,
p3290,n4704,0.0,0.0,12.5053,0.0,1.0,wind onshore,,
p3291,n4705,0.0,0.0,8.16,0.0,1.0,wind onshore,,
p3292,n4706,0.0,0.0,3.1,0.0,1.0,wind onshore,,
p3293,n4707,0.0,0.0,11.89,0.0,1.0,wind onshore,,
p3294,n4709,0.0,0.0,6.0,0.0,1.0,wind onshore,,
p3295,n4714,0.0,0.0,255.91,0.0,1.0,wind onshore,,
p3296,n4715,0.0,0.0,315.633,0.0,1.0,wind onshore,,
p3297,n4716,0.0,0.0,6.1,0.0,1.0,wind onshore,,
p3299,n4722,0.0,0.0,9.6,0.0,1.0,wind onshore,,
p3300,n4725,0.0,0.0,11.06,0.0,1.0,wind onshore,,
p3301,n4726,0.0,0.0,16.8,0.0,1.0,wind onshore,,
p3302,n4727,0.0,0.0,129.30325000000002,0.0,1.0,wind onshore,,
p3303,n4728,0.0,0.0,38.0576,0.0,1.0,wind onshore,,
p3304,n4729,0.0,0.0,23.200000000000003,0.0,1.0,wind onshore,,
p3305,n4730,0.0,0.0,142.6898,0.0,1.0,wind onshore,,
p3306,n4731,0.0,0.0,396.9580000000001,0.0,1.0,wind onshore,,
p3307,n4732,0.0,0.0,30.45,0.0,1.0,wind onshore,,
p3308,n4733,0.0,0.0,37.75,0.0,1.0,wind onshore,,
p3309,n4735,0.0,0.0,121.497,0.0,1.0,wind onshore,,
p3310,n4736,0.0,0.0,130.83100000000002,0.0,1.0,wind onshore,,
p3311,n4737,0.0,0.0,86.39100000000002,0.0,1.0,wind onshore,,
p3312,n4738,0.0,0.0,59.96368000000001,0.0,1.0,wind onshore,,
p3313,n4739,0.0,0.0,70.0075,0.0,1.0,wind onshore,,
p3314,n4740,0.0,0.0,174.2786,0.0,1.0,wind onshore,,
p3315,n4741,0.0,0.0,102.2,0.0,1.0,wind onshore,,
p3316,n4742,0.0,0.0,101.5455,0.0,1.0,wind onshore,,
p3317,n4743,0.0,0.0,53.754000000000005,0.0,1.0,wind onshore,,
p3318,n4744,0.0,0.0,14.55,0.0,1.0,wind onshore,,
p3319,n4745,0.0,0.0,13.0,0.0,1.0,wind onshore,,
p3320,n4746,0.0,0.0,13.44,0.0,1.0,wind onshore,,
p3321,n4747,0.0,0.0,3.0,0.0,1.0,wind onshore,,
p3322,n4748,0.0,0.0,525.965,0.0,1.0,wind onshore,,
p3323,n4749,0.0,0.0,4.83,0.0,1.0,wind onshore,,
p3324,n4750,0.0,0.0,5.1,0.0,1.0,wind onshore,,
p3325,n4751,0.0,0.0,14.6035,0.0,1.0,wind onshore,,
p3326,n4752,0.0,0.0,23.707500000000003,0.0,1.0,wind onshore,,
p3327,n4753,0.0,0.0,30.02,0.0,1.0,wind onshore,,
p3328,n4754,0.0,0.0,96.1846,0.0,1.0,wind onshore,,
p3329,n4755,0.0,0.0,14.050000000000002,0.0,1.0,wind onshore,,
p3330,n4756,0.0,0.0,99.51,0.0,1.0,wind onshore,,
p3331,n4757,0.0,0.0,32.7052,0.0,1.0,wind onshore,,
p3332,n4758,0.0,0.0,32.6,0.0,1.0,wind onshore,,
p3333,n4759,0.0,0.0,41.4,0.0,1.0,wind onshore,,
p3334,n4760,0.0,0.0,244.69142,0.0,1.0,wind onshore,,
p3335,n4761,0.0,0.0,11.603000000000002,0.0,1.0,wind onshore,,
p3336,n4762,0.0,0.0,58.15120000000001,0.0,1.0,wind onshore,,
p3337,n4763,0.0,0.0,52.05,0.0,1.0,wind onshore,,
p3338,n4764,0.0,0.0,297.8557,0.0,1.0,wind onshore,,
p3339,n4765,0.0,0.0,34.6561,0.0,1.0,wind onshore,,
p3340,n4766,0.0,0.0,132.235,0.0,1.0,wind onshore,,
p3341,n4767,0.0,0.0,368.38,0.0,1.0,wind onshore,,
p3342,n4768,0.0,0.0,55.681,0.0,1.0,wind onshore,,
p3343,n4769,0.0,0.0,142.04999999999998,0.0,1.0,wind onshore,,
p3344,n4770,0.0,0.0,37.35,0.0,1.0,wind onshore,,
p3345,n4771,0.0,0.0,102.83,0.0,1.0,wind onshore,,
p3346,n4772,0.0,0.0,4.0,0.0,1.0,wind onshore,,
p3347,n4773,0.0,0.0,203.43,0.0,1.0,wind onshore,,
p3349,n4775,0.0,0.0,17.41,0.0,1.0,wind onshore,,
p3350,n4776,0.0,0.0,3.1,0.0,1.0,wind onshore,,
p3351,n4777,0.0,0.0,77.97865,0.0,1.0,wind onshore,,
p3352,n4778,0.0,0.0,65.73499999999999,0.0,1.0,wind onshore,,
p3353,n4779,0.0,0.0,16.5,0.0,1.0,wind onshore,,
p3354,n4780,0.0,0.0,173.16155,0.0,1.0,wind onshore,,
p3356,n4783,0.0,0.0,20.2542,0.0,1.0,wind onshore,,
p3357,n4784,0.0,0.0,52.75,0.0,1.0,wind onshore,,
p3358,n4785,0.0,0.0,127.83799999999998,0.0,1.0,wind onshore,,
p3359,n4786,0.0,0.0,46.8183,0.0,1.0,wind onshore,,
p3360,n4787,0.0,0.0,27.450000000000003,0.0,1.0,wind onshore,,
p3361,n4788,0.0,0.0,120.77499999999998,0.0,1.0,wind onshore,,
p3362,n4789,0.0,0.0,13.3,0.0,1.0,wind onshore,,
p3363,n4790,0.0,0.0,69.065,0.0,1.0,wind onshore,,
p3364,n4791,0.0,0.0,106.45,0.0,1.0,wind onshore,,
p3365,n4846,0.0,0.0,4.7,0.0,1.0,wind onshore,,
p3366,n4847,0.0,0.0,299.0549999999999,0.0,1.0,wind onshore,,
p3367,n4848,0.0,0.0,92.57500000000002,0.0,1.0,wind onshore,,
p3368,n4854,0.0,0.0,67.492,0.0,1.0,wind onshore,,
p3369,n4855,0.0,0.0,19.0,0.0,1.0,wind onshore,,
p3370,n5534,0.0,0.0,105.3025,0.0,1.0,wind onshore,,
p3371,n5535,0.0,0.0,349.58719999999994,0.0,1.0,wind onshore,,
p3372,n5536,0.0,0.0,317.6500000000001,0.0,1.0,wind onshore,,
p3373,n5537,0.0,0.0,5.6,0.0,1.0,wind onshore,,
p3375,n5539,0.0,0.0,12.38242,0.0,1.0,wind onshore,,
p3376,n5540,0.0,0.0,261.88500000000005,0.0,1.0,wind onshore,,
p3377,n5541,0.0,0.0,110.8246,0.0,1.0,wind onshore,,
p3378,n5542,0.0,0.0,221.52259999999995,0.0,1.0,wind onshore,,
p3379,n5543,0.0,0.0,138.65,0.0,1.0,wind onshore,,
p3380,n5544,0.0,0.0,74.385,0.0,1.0,wind onshore,,
p3381,n5545,0.0,0.0,123.575,0.0,1.0,wind onshore,,
p3382,n5546,0.0,0.0,153.56499999999997,0.0,1.0,wind onshore,,
p3383,n5547,0.0,0.0,66.39999999999998,0.0,1.0,wind onshore,,
p3384,n5549,0.0,0.0,262.2655000000001,0.0,1.0,wind onshore,,
p3385,n5550,0.0,0.0,250.4735,0.0,1.0,wind onshore,,
p3387,n5552,0.0,0.0,154.4015,0.0,1.0,wind onshore,,
p3388,n5553,0.0,0.0,19.4,0.0,1.0,wind onshore,,
p3389,n5554,0.0,0.0,308.43100000000004,0.0,1.0,wind onshore,,
p3390,n5555,0.0,0.0,218.27499999999995,0.0,1.0,wind onshore,,
p3391,n5556,0.0,0.0,959.9837999999996,0.0,1.0,wind onshore,,
p3392,n5557,0.0,0.0,1.65,0.0,1.0,wind onshore,,
p3393,n5579,0.0,0.0,6.65,0.0,1.0,wind onshore,,
p3394,n5591,0.0,0.0,214.075,0.0,1.0,wind onshore,,
p3395,n5592,0.0,0.0,141.75,0.0,1.0,wind onshore,,
p3396,n5596,0.0,0.0,67.20644999999998,0.0,1.0,wind onshore,,
p3397,n5597,0.0,0.0,118.74999999999996,0.0,1.0,wind onshore,,
p3398,n5598,0.0,0.0,40.5,0.0,1.0,wind onshore,,
p3399,n5599,0.0,0.0,100.7,0.0,1.0,wind onshore,,
p3400,n5643,0.0,0.0,93.97999999999996,0.0,1.0,wind onshore,,
p3401,n5644,0.0,0.0,97.582,0.0,1.0,wind onshore,,
p3402,n5645,0.0,0.0,56.375,0.0,1.0,wind onshore,,
p3403,n5646,0.0,0.0,154.21999999999997,0.0,1.0,wind onshore,,
p3404,n5647,0.0,0.0,53.93999999999999,0.0,1.0,wind onshore,,
p3405,n5648,0.0,0.0,252.22479999999985,0.0,1.0,wind onshore,,
p3406,n5649,0.0,0.0,102.52599999999995,0.0,1.0,wind onshore,,
p3407,n5650,0.0,0.0,557.7545999999999,0.0,1.0,wind onshore,,
p3408,n5651,0.0,0.0,415.9741999999999,0.0,1.0,wind onshore,,
p3409,n5653,0.0,0.0,236.6948,0.0,1.0,wind onshore,,
p3410,n5654,0.0,0.0,137.82999999999996,0.0,1.0,wind onshore,,
p3411,n5655,0.0,0.0,134.6443,0.0,1.0,wind onshore,,
p3412,n5656,0.0,0.0,362.0358,0.0,1.0,wind onshore,,
p3413,n5657,0.0,0.0,127.59000000000002,0.0,1.0,wind onshore,,
p3414,n5658,0.0,0.0,46.21000000000001,0.0,1.0,wind onshore,,
p3415,n5659,0.0,0.0,176.84999999999997,0.0,1.0,wind onshore,,
p3416,n5660,0.0,0.0,249.376,0.0,1.0,wind onshore,,
p3417,n5661,0.0,0.0,254.137,0.0,1.0,wind onshore,,
p3418,n5662,0.0,0.0,57.919,0.0,1.0,wind onshore,,
p3419,n5663,0.0,0.0,388.955,0.0,1.0,wind onshore,,
p3420,n5664,0.0,0.0,1800.1294000000005,0.0,1.0,wind onshore,,
p3421,n5665,0.0,0.0,155.97500000000002,0.0,1.0,wind onshore,,
p3422,n5666,0.0,0.0,103.4662,0.0,1.0,wind onshore,,
p3423,n5667,0.0,0.0,241.035,0.0,1.0,wind onshore,,
p3424,n5668,0.0,0.0,24.755999999999997,0.0,1.0,wind onshore,,
p3425,n5669,0.0,0.0,14.702000000000004,0.0,1.0,wind onshore,,
p3426,n5671,0.0,0.0,296.1396,0.0,1.0,wind onshore,,
p3427,n5672,0.0,0.0,332.30479999999994,0.0,1.0,wind onshore,,
p3428,n5673,0.0,0.0,433.28960000000006,0.0,1.0,wind onshore,,
p3429,n5674,0.0,0.0,54.925,0.0,1.0,wind onshore,,
p3431,n5676,0.0,0.0,7.8075,0.0,1.0,wind onshore,,
p3432,n5677,0.0,0.0,179.312,0.0,1.0,wind onshore,,
p3433,n5678,0.0,0.0,180.11199999999997,0.0,1.0,wind onshore,,
p3434,n5679,0.0,0.0,31.4738,0.0,1.0,wind onshore,,
p3437,n5683,0.0,0.0,31.593,0.0,1.0,wind onshore,,
p3438,n5684,0.0,0.0,30.536,0.0,1.0,wind onshore,,
p3439,n5685,0.0,0.0,117.12,0.0,1.0,wind onshore,,
p3440,n5686,0.0,0.0,228.7645,0.0,1.0,wind onshore,,
p3441,n5687,0.0,0.0,123.9238,0.0,1.0,wind onshore,,
p3442,n5688,0.0,0.0,297.30850000000004,0.0,1.0,wind onshore,,
p3443,n5689,0.0,0.0,55.906000000000006,0.0,1.0,wind onshore,,
p3444,n5690,0.0,0.0,49.01999999999999,0.0,1.0,wind onshore,,
p3445,n5692,0.0,0.0,72.07999999999998,0.0,1.0,wind onshore,,
p3446,n5693,0.0,0.0,103.5086,0.0,1.0,wind onshore,,
p3447,n5694,0.0,0.0,524.8748,0.0,1.0,wind onshore,,
p3448,n5695,0.0,0.0,9.116599999999998,0.0,1.0,wind onshore,,
