index,timestep,plant,availability,availability_da
10374,t0090,Solar 05,0.1424368057921433,0.1661478348878633
10375,t0090,Solar 59,0.0962403596977149,0.0962403592290523
10376,t0090,Solar 58,0.1036373332296857,0.1236975797669137
10377,t0090,Solar 57,0.1036455228888096,0.1237073546387976
10378,t0090,Solar 56,0.12650828719013,0.2120296827057065
10379,t0090,Solar 55,0.1265458319378316,0.2120926084381973
10380,t0090,Solar 66,0.1776748220222226,0.2255317891950105
10381,t0090,Solar 26,0.1450014144728366,0.1691393311640894
10382,t0090,Hydro 29,0.0,0.0
10383,t0090,Solar 24,0.144972478471391,0.1691055749017896
10384,t0090,Wind 11,0.0,0.0001302304363109
10385,t0090,Wind 10,0.0,0.0
10386,t0090,Hydro 43,0.0524513535245242,0.0524513535245242
10387,t0090,Hydro 42,0.0283482858923748,0.0283482858923748
10388,t0090,Hydro 41,0.0283482858923748,0.0283482858923748
10389,t0090,Hydro 40,0.0286639843185804,0.0286639843185804
10390,t0090,Hydro 35,0.206,0.206
10391,t0090,Hydro 34,0.0033501020325605,0.0033501020325605
10392,t0090,Hydro 33,0.0033501020325605,0.0033501020325605
10393,t0090,Hydro 32,0.206,0.206
10394,t0090,Hydro 31,0.206,0.206
10395,t0090,Hydro 30,0.206,0.206
10396,t0090,Wind 12,0.2777324181140051,0.1359442497866154
10397,t0090,Hydro 28,0.0,0.0
10398,t0090,Hydro 26,0.0280458004607973,0.0280458004607973
10399,t0090,Hydro 25,0.0280458004607973,0.0280458004607973
10400,t0090,Hydro 24,0.0,0.0
10401,t0090,Hydro 23,0.0,0.0
10402,t0090,Hydro 22,0.0,0.0
10403,t0090,Hydro 21,0.0,0.0
10404,t0090,Hydro 20,0.0,0.0
10405,t0090,Hydro 19,0.0004580223305163,0.0004580223305163
10406,t0090,Hydro 18,0.206,0.206
10407,t0090,Hydro 17,0.206,0.206
10408,t0090,Hydro 16,0.206,0.206
10409,t0090,Hydro 27,0.0280458004607973,0.0280458004607973
10410,t0090,Wind 13,0.0297590001573052,0.0152219488398115
10411,t0090,Solar 25,0.1452778108550304,0.1694617362076727
10412,t0090,Wind 15,0.50862715435574,0.308173807936118
10413,t0090,Solar 23,0.1472105311042217,0.1717161899602193
10414,t0090,Solar 22,0.1467404799276013,0.1585066688376113
10415,t0090,Solar 21,0.1453347927270548,0.1695282043932926
10416,t0090,Solar 20,0.1468857055919474,0.144754517142123
10417,t0090,Solar 01,0.148977967818749,0.1464851780779233
10418,t0090,Solar 19,0.145356858926092,0.169553980315555
10419,t0090,Solar 18,0.1453708124235481,0.1695702195053401
10420,t0090,Solar 16,0.1676825001067333,0.1653734206643227
10421,t0090,Solar 15,0.1453931900506913,0.1695963225772896
10422,t0090,Solar 14,0.1453558034551844,0.1695527125716054
10423,t0090,Solar 13,0.1478208038139926,0.1724280650566365
10424,t0090,Solar 12,0.1449258782798259,0.1690512202254279
10425,t0090,Solar 17,0.1454341035854568,0.1696440482959389
10426,t0090,Solar 10,0.1468770677974119,0.144746004439278
10427,t0090,Solar 11,0.1456133663020348,0.1698531497547217
10428,t0090,Wind 17,0.0052185038227519,0.0122703318123012
10429,t0090,Wind 01,0.0,0.0016128972742473
10430,t0090,Wind 02,0.0,0.0001463609563306
10431,t0090,Wind 03,0.0013014882830433,0.0002010487283979
10432,t0090,Wind 04,0.0,0.0003452729947689
10433,t0090,Wind 16,0.0016662388183804,0.0043104628869941
10434,t0090,Wind 14,0.0029041990399647,0.0011853751691101
10435,t0090,Wind 06,0.0062348648308112,0.0088352398487113
10436,t0090,Wind 07,0.0,0.0004794498706233
10437,t0090,Wind 08,0.0,0.0
10438,t0090,Wind 09,0.0,2.5397781745963917e-06
10439,t0090,Wind 05,0.0,0.0
10440,t0091,Solar 41,0.0,0.0
10441,t0091,Solar 42,0.0,0.0
10442,t0091,Solar 43,0.0,0.0
10443,t0091,Solar 44,0.0,0.0
10444,t0091,Solar 45,0.0,0.0
10445,t0091,Solar 40,0.0,0.0
10446,t0091,Solar 47,0.0,0.0
10447,t0091,Solar 49,0.0,0.0
10448,t0091,Solar 04,0.0,0.0
10449,t0091,Solar 50,0.0,0.0
10450,t0091,Solar 46,0.0,0.0
10451,t0091,Solar 48,0.0,0.0
10452,t0091,Solar 28,0.0,0.0
10453,t0091,Solar 38,0.0,0.0
10454,t0091,Solar 37,0.0,0.0
10455,t0091,Solar 36,0.0,0.0
10456,t0091,Solar 35,0.0,0.0
10457,t0091,Solar 34,0.0,0.0
10458,t0091,Solar 33,0.0,0.0
10459,t0091,Solar 32,0.0,0.0
10460,t0091,Solar 31,0.0,0.0
10461,t0091,Solar 30,0.0,0.0
10462,t0091,Solar 02,0.0,0.0
10463,t0091,Solar 29,0.0,0.0
10464,t0091,Solar 51,0.0,0.0
10465,t0091,Solar 03,0.0,0.0
10466,t0091,Solar 52,0.0,0.0
10467,t0091,Solar 64,0.0,0.0
10468,t0091,Solar 54,0.0,0.0
10469,t0091,Solar 09,0.0,0.0
10470,t0091,Solar 08,0.0,0.0
10471,t0091,Solar 07,0.0,0.0
10472,t0091,Solar 75,0.0,0.0
10473,t0091,Solar 74,0.0,0.0
10474,t0091,Solar 73,0.0,0.0
10475,t0091,Solar 72,0.0,0.0
10476,t0091,Solar 71,0.0,0.0
10477,t0091,Solar 70,0.0,0.0
10478,t0091,Solar 06,0.0,0.0
10479,t0091,Solar 69,0.0,0.0
10480,t0091,Solar 68,0.0,0.0
10481,t0091,Solar 53,0.0,0.0
10482,t0091,Solar 67,0.0,0.0
10483,t0091,Solar 65,0.0,0.0
10484,t0091,Solar 27,0.0,0.0
10485,t0091,Solar 63,0.0,0.0
10486,t0091,Solar 62,0.0,0.0
10487,t0091,Solar 61,0.0,0.0
10488,t0091,Solar 60,0.0,0.0
10489,t0091,Solar 05,0.0,0.0
10490,t0091,Solar 59,0.0,0.0
10491,t0091,Solar 58,0.0,0.0
10492,t0091,Solar 57,0.0,0.0
10493,t0091,Solar 56,0.0,0.0
10494,t0091,Solar 55,0.0,0.0
10495,t0091,Solar 66,0.0,0.0
10496,t0091,Solar 26,0.0,0.0
10497,t0091,Solar 39,0.0,0.0
10498,t0091,Solar 25,0.0,0.0
10499,t0091,Wind 10,0.0,0.0
10500,t0091,Hydro 43,0.0721857410881801,0.0721857410881801
10501,t0091,Hydro 42,0.0275593392894244,0.0275593392894244
10502,t0091,Hydro 41,0.0275593392894244,0.0275593392894244
10503,t0091,Hydro 40,0.0394485711338079,0.0394485711338079
10504,t0091,Hydro 35,0.2046,0.2046
10505,t0091,Hydro 34,0.003022842708043,0.003022842708043
10506,t0091,Hydro 33,0.003022842708043,0.003022842708043
10507,t0091,Hydro 32,0.2046,0.2046
10508,t0091,Hydro 31,0.2045999999999999,0.2045999999999999
10509,t0091,Hydro 30,0.2045999999999999,0.2045999999999999
10510,t0091,Hydro 28,0.0,0.0
10511,t0091,Wind 11,0.0,9.820850260617468e-05
10512,t0091,Hydro 27,0.0278551979333938,0.0278551979333938
10513,t0091,Hydro 25,0.0278551979333938,0.0278551979333938
10514,t0091,Hydro 24,0.0,0.0
10515,t0091,Hydro 23,0.0,0.0
10516,t0091,Hydro 22,0.0,0.0
10517,t0091,Hydro 21,0.0,0.0
10518,t0091,Hydro 20,0.0,0.0
10519,t0091,Hydro 19,0.0040458639195607,0.0040458639195607
10520,t0091,Hydro 18,0.2045999999999999,0.2045999999999999
10521,t0091,Hydro 17,0.2046,0.2046
10522,t0091,Hydro 16,0.2045999999999999,0.2045999999999999
10523,t0091,Solar 24,0.0,0.0
10524,t0091,Hydro 26,0.0278551979333938,0.0278551979333938
10525,t0091,Wind 12,0.2555612382048082,0.1370838949226964
10526,t0091,Hydro 29,0.0,0.0
10527,t0091,Wind 14,0.0046552853818221,0.0010711675564366
10528,t0091,Wind 13,0.0244171900363551,0.0153939187513396
10529,t0091,Solar 22,0.0,0.0
10530,t0091,Solar 21,0.0,0.0
10531,t0091,Solar 20,0.0,0.0
10532,t0091,Solar 01,0.0,0.0
10533,t0091,Solar 19,0.0,0.0
10534,t0091,Solar 18,0.0,0.0
10535,t0091,Solar 17,0.0,0.0
10536,t0091,Solar 16,0.0,0.0
10537,t0091,Solar 15,0.0,0.0
10538,t0091,Solar 14,0.0,0.0
10539,t0091,Solar 13,0.0,0.0
10540,t0091,Solar 12,0.0,0.0
10541,t0091,Solar 11,0.0,0.0
10542,t0091,Solar 23,0.0,0.0
10543,t0091,Wind 15,0.477146988870912,0.31373248554497
10544,t0091,Solar 10,0.0,0.0
10545,t0091,Wind 16,0.0209030781486856,0.0048004146642397
10546,t0091,Wind 17,0.0048654858216051,0.0128418021565123
10547,t0091,Wind 01,0.0,0.0016668308503292
10548,t0091,Wind 03,0.0005099696452153,0.0002082659965604
10549,t0091,Wind 02,0.0,3.7209545864921056e-05
10550,t0091,Wind 05,0.0,0.0
10551,t0091,Wind 06,0.0038609647307634,0.0087526569966819
10552,t0091,Wind 07,0.0,0.0004814423545948
10553,t0091,Wind 08,0.0,0.0
10554,t0091,Wind 09,0.0,5.942356670730499e-07
10555,t0091,Wind 04,0.0,0.0004254882907411
10556,t0092,Solar 44,0.0,0.0
10557,t0092,Solar 41,0.0,0.0
10558,t0092,Solar 42,0.0,0.0
10559,t0092,Solar 43,0.0,0.0
10560,t0092,Solar 45,0.0,0.0
10561,t0092,Solar 50,0.0,0.0
10562,t0092,Solar 47,0.0,0.0
10563,t0092,Solar 48,0.0,0.0
10564,t0092,Solar 49,0.0,0.0
10565,t0092,Solar 04,0.0,0.0
10566,t0092,Solar 40,0.0,0.0
10567,t0092,Solar 46,0.0,0.0
10568,t0092,Solar 03,0.0,0.0
10569,t0092,Solar 33,0.0,0.0
10570,t0092,Solar 38,0.0,0.0
10571,t0092,Solar 37,0.0,0.0
10572,t0092,Solar 36,0.0,0.0
10573,t0092,Solar 35,0.0,0.0
10574,t0092,Solar 34,0.0,0.0
10575,t0092,Solar 32,0.0,0.0
10576,t0092,Solar 31,0.0,0.0
10577,t0092,Solar 30,0.0,0.0
10578,t0092,Solar 02,0.0,0.0
10579,t0092,Solar 29,0.0,0.0
10580,t0092,Solar 28,0.0,0.0
10581,t0092,Solar 27,0.0,0.0
10582,t0092,Solar 39,0.0,0.0
10583,t0092,Solar 51,0.0,0.0
10584,t0092,Solar 26,0.0,0.0
10585,t0092,Solar 53,0.0,0.0
10586,t0092,Solar 08,0.0,0.0
10587,t0092,Solar 07,0.0,0.0
10588,t0092,Solar 75,0.0,0.0
10589,t0092,Solar 74,0.0,0.0
10590,t0092,Solar 73,0.0,0.0
10591,t0092,Solar 72,0.0,0.0
10592,t0092,Solar 71,0.0,0.0
10593,t0092,Solar 70,0.0,0.0
10594,t0092,Solar 06,0.0,0.0
10595,t0092,Solar 69,0.0,0.0
10596,t0092,Solar 68,0.0,0.0
10597,t0092,Solar 67,0.0,0.0
10598,t0092,Solar 52,0.0,0.0
10599,t0092,Solar 66,0.0,0.0
10600,t0092,Solar 64,0.0,0.0
10601,t0092,Solar 63,0.0,0.0
10602,t0092,Solar 62,0.0,0.0
10603,t0092,Solar 61,0.0,0.0
10604,t0092,Solar 60,0.0,0.0
10605,t0092,Solar 05,0.0,0.0
10606,t0092,Solar 59,0.0,0.0
10607,t0092,Solar 58,0.0,0.0
10608,t0092,Solar 57,0.0,0.0
10609,t0092,Solar 56,0.0,0.0
10610,t0092,Solar 55,0.0,0.0
10611,t0092,Solar 54,0.0,0.0
10612,t0092,Solar 65,0.0,0.0
10613,t0092,Solar 09,0.0,0.0
10614,t0092,Solar 25,0.0,0.0
10615,t0092,Solar 23,0.0,0.0
10616,t0092,Wind 10,0.0,0.0
10617,t0092,Hydro 43,0.095610828196194,0.095610828196194
10618,t0092,Hydro 42,0.0274965821732806,0.0274965821732806
10619,t0092,Hydro 41,0.0274965821732806,0.0274965821732806
10620,t0092,Hydro 40,0.0522500773754255,0.0522500773754255
10621,t0092,Hydro 35,0.2061,0.2061
10622,t0092,Hydro 34,0.0030400668830176,0.0030400668830176
10623,t0092,Hydro 33,0.0030400668830176,0.0030400668830176
10624,t0092,Hydro 32,0.2061,0.2061
10625,t0092,Hydro 31,0.2060999999999999,0.2060999999999999
10626,t0092,Hydro 30,0.2060999999999999,0.2060999999999999
10627,t0092,Hydro 29,0.0,0.0
10628,t0092,Wind 11,0.0,8.149577914307831e-05
10629,t0092,Hydro 28,0.0,0.0
10630,t0092,Hydro 26,0.0280594149270404,0.0280594149270404
10631,t0092,Hydro 25,0.0280594149270404,0.0280594149270404
10632,t0092,Hydro 24,0.0,0.0
10633,t0092,Hydro 23,0.0,0.0
10634,t0092,Hydro 22,0.0,0.0
10635,t0092,Hydro 21,0.0,0.0
10636,t0092,Hydro 20,0.0,0.0
10637,t0092,Hydro 19,0.0119849176485102,0.0119849176485102
10638,t0092,Hydro 18,0.2060999999999999,0.2060999999999999
10639,t0092,Hydro 17,0.2061,0.2061
10640,t0092,Hydro 16,0.2060999999999999,0.2060999999999999
10641,t0092,Hydro 27,0.0280594149270404,0.0280594149270404
10642,t0092,Wind 12,0.2287437148572595,0.1390651845582174
10643,t0092,Solar 24,0.0,0.0
10644,t0092,Wind 14,0.00375740358776,0.0009831513618236
10645,t0092,Solar 22,0.0,0.0
10646,t0092,Solar 21,0.0,0.0
10647,t0092,Solar 20,0.0,0.0
10648,t0092,Solar 01,0.0,0.0
10649,t0092,Solar 19,0.0,0.0
10650,t0092,Solar 18,0.0,0.0
10651,t0092,Solar 17,0.0,0.0
10652,t0092,Wind 13,0.0197679376519896,0.0163952632661974
10653,t0092,Solar 15,0.0,0.0
10654,t0092,Solar 14,0.0,0.0
10655,t0092,Solar 13,0.0,0.0
10656,t0092,Solar 12,0.0,0.0
10657,t0092,Solar 11,0.0,0.0
10658,t0092,Solar 16,0.0,0.0
10659,t0092,Wind 09,0.0,0.0
10660,t0092,Solar 10,0.0,0.0
10661,t0092,Wind 15,0.51082121116278,0.311723016948684
10662,t0092,Wind 16,0.0342078106341919,0.0049356016414198
10663,t0092,Wind 17,0.0082977457271741,0.0140554158801408
10664,t0092,Wind 02,0.0,0.0
10665,t0092,Wind 01,0.0,0.0016035535672064
10666,t0092,Wind 04,0.0,0.0005066794431128
10667,t0092,Wind 05,0.0,0.0
10668,t0092,Wind 06,0.0032429062936906,0.0090344922455827
10669,t0092,Wind 07,0.0,0.0004501808861563
10670,t0092,Wind 08,0.0,0.0
10671,t0092,Wind 03,0.0,0.0002073652468914
10672,t0093,Solar 43,0.0,0.0
10673,t0093,Solar 40,0.0,0.0
10674,t0093,Solar 41,0.0,0.0
10675,t0093,Solar 42,0.0,0.0
10676,t0093,Solar 44,0.0,0.0
10677,t0093,Solar 04,0.0,0.0
10678,t0093,Solar 46,0.0,0.0
10679,t0093,Solar 47,0.0,0.0
10680,t0093,Solar 48,0.0,0.0
10681,t0093,Solar 49,0.0,0.0
10682,t0093,Solar 45,0.0,0.0
10683,t0093,Solar 03,0.0,0.0
10684,t0093,Solar 27,0.0,0.0
10685,t0093,Solar 38,0.0,0.0
10686,t0093,Solar 37,0.0,0.0
10687,t0093,Solar 36,0.0,0.0
10688,t0093,Solar 35,0.0,0.0
10689,t0093,Solar 34,0.0,0.0
10690,t0093,Solar 33,0.0,0.0
10691,t0093,Solar 32,0.0,0.0
10692,t0093,Solar 31,0.0,0.0
10693,t0093,Solar 30,0.0,0.0
10694,t0093,Solar 02,0.0,0.0
10695,t0093,Solar 29,0.0,0.0
10696,t0093,Solar 28,0.0,0.0
10697,t0093,Solar 50,0.0,0.0
10698,t0093,Solar 39,0.0,0.0
10699,t0093,Solar 51,0.0,0.0
10700,t0093,Solar 64,0.0,0.0
10701,t0093,Solar 53,0.0,0.0
10702,t0093,Solar 26,0.0,0.0
10703,t0093,Solar 08,0.0,0.0
10704,t0093,Solar 07,0.0,0.0
10705,t0093,Solar 75,0.0,0.0
10706,t0093,Solar 74,0.0,0.0
10707,t0093,Solar 73,0.0,0.0
10708,t0093,Solar 72,0.0,0.0
10709,t0093,Solar 71,0.0,0.0
10710,t0093,Solar 70,0.0,0.0
10711,t0093,Solar 06,0.0,0.0
10712,t0093,Solar 69,0.0,0.0
10713,t0093,Solar 68,0.0,0.0
10714,t0093,Solar 52,0.0,0.0
10715,t0093,Solar 67,0.0,0.0
10716,t0093,Solar 65,0.0,0.0
10717,t0093,Solar 63,0.0,0.0
10718,t0093,Solar 62,0.0,0.0
10719,t0093,Solar 61,0.0,0.0
10720,t0093,Solar 60,0.0,0.0
10721,t0093,Solar 05,0.0,0.0
10722,t0093,Solar 59,0.0,0.0
10723,t0093,Solar 58,0.0,0.0
10724,t0093,Solar 57,0.0,0.0
10725,t0093,Solar 56,0.0,0.0
10726,t0093,Solar 55,0.0,0.0
10727,t0093,Solar 54,0.0,0.0
10728,t0093,Solar 66,0.0,0.0
10729,t0093,Solar 09,0.0,0.0
10730,t0093,Solar 25,0.0,0.0
10731,t0093,Solar 23,0.0,0.0
10732,t0093,Wind 10,0.0,0.0
10733,t0093,Hydro 43,0.0895103189493433,0.0895103189493433
10734,t0093,Hydro 42,0.0271827965925618,0.0271827965925618
10735,t0093,Hydro 41,0.0271827965925618,0.0271827965925618
10736,t0093,Hydro 40,0.0489162282059218,0.0489162282059218
10737,t0093,Hydro 35,0.2067,0.2067
10738,t0093,Hydro 34,0.0031003514954287,0.0031003514954287
10739,t0093,Hydro 33,0.0031003514954287,0.0031003514954287
10740,t0093,Hydro 32,0.2067,0.2067
10741,t0093,Hydro 31,0.2067,0.2067
10742,t0093,Hydro 30,0.2067,0.2067
10743,t0093,Hydro 28,0.0,0.0
10744,t0093,Wind 11,0.0,7.369714053034337e-05
10745,t0093,Hydro 27,0.028141101724499,0.028141101724499
10746,t0093,Hydro 25,0.028141101724499,0.028141101724499
10747,t0093,Hydro 24,0.0,0.0
10748,t0093,Hydro 23,0.0,0.0
10749,t0093,Hydro 22,0.0008801337216135,0.0008801337216135
10750,t0093,Hydro 21,0.0008801337216135,0.0008801337216135
10751,t0093,Hydro 20,0.0008801337216135,0.0008801337216135
10752,t0093,Hydro 19,0.007464067608414,0.007464067608414
10753,t0093,Hydro 18,0.2066999999999999,0.2066999999999999
10754,t0093,Hydro 17,0.2066999999999999,0.2066999999999999
10755,t0093,Hydro 16,0.2067,0.2067
10756,t0093,Solar 24,0.0,0.0
10757,t0093,Hydro 26,0.028141101724499,0.028141101724499
10758,t0093,Wind 12,0.2131975343624082,0.14216056485488
10759,t0093,Hydro 29,0.0,0.0
10760,t0093,Wind 14,0.0040379073575719,0.0009115858496527
10761,t0093,Wind 13,0.0167708244741729,0.017512056469319
10762,t0093,Solar 21,0.0,0.0
10763,t0093,Solar 20,0.0,0.0
10764,t0093,Solar 01,0.0,0.0
10765,t0093,Solar 19,0.0,0.0
10766,t0093,Solar 18,0.0,0.0
10767,t0093,Solar 17,0.0,0.0
10768,t0093,Solar 16,0.0,0.0
10769,t0093,Solar 15,0.0,0.0
10770,t0093,Solar 14,0.0,0.0
10771,t0093,Solar 13,0.0,0.0
10772,t0093,Solar 12,0.0,0.0
10773,t0093,Solar 11,0.0,0.0
10774,t0093,Solar 22,0.0,0.0
10775,t0093,Wind 09,0.0,0.0
10776,t0093,Solar 10,0.0,0.0
10777,t0093,Wind 16,0.0409768111199426,0.0049640758249778
10778,t0093,Wind 17,0.0108331925433156,0.0165604176858174
10779,t0093,Wind 01,0.0,0.0015302127732496
10780,t0093,Wind 02,0.0,0.0
10781,t0093,Wind 03,0.0,0.0002008952923864
10782,t0093,Wind 15,0.521899918237474,0.307472064500098
10783,t0093,Wind 05,0.0,0.0
10784,t0093,Wind 06,0.0060734381699109,0.0094857924825139
10785,t0093,Wind 07,0.0,0.0004071013831339
10786,t0093,Wind 08,0.0,0.0
10787,t0093,Wind 04,0.0,0.0005730176751609
10788,t0094,Solar 40,0.0,0.0
10789,t0094,Solar 41,0.0,0.0
10790,t0094,Solar 42,0.0,0.0
10791,t0094,Solar 04,0.0,0.0
10792,t0094,Solar 43,0.0,0.0
10793,t0094,Solar 46,0.0,0.0
10794,t0094,Solar 45,0.0,0.0
10795,t0094,Solar 47,0.0,0.0
10796,t0094,Solar 48,0.0,0.0
10797,t0094,Solar 49,0.0,0.0
10798,t0094,Solar 03,0.0,0.0
10799,t0094,Solar 44,0.0,0.0
10800,t0094,Solar 39,0.0,0.0
10801,t0094,Solar 33,0.0,0.0
10802,t0094,Solar 37,0.0,0.0
10803,t0094,Solar 36,0.0,0.0
10804,t0094,Solar 35,0.0,0.0
10805,t0094,Solar 34,0.0,0.0
10806,t0094,Solar 32,0.0,0.0
10807,t0094,Solar 31,0.0,0.0
10808,t0094,Solar 30,0.0,0.0
10809,t0094,Solar 02,0.0,0.0
10810,t0094,Solar 29,0.0,0.0
10811,t0094,Solar 28,0.0,0.0
10812,t0094,Solar 27,0.0,0.0
10813,t0094,Solar 50,0.0,0.0
10814,t0094,Solar 38,0.0,0.0
10815,t0094,Solar 51,0.0,0.0
10816,t0094,Solar 26,0.0,0.0
10817,t0094,Solar 53,0.0,0.0
10818,t0094,Solar 08,0.0,0.0
10819,t0094,Solar 07,0.0,0.0
10820,t0094,Solar 75,0.0,0.0
10821,t0094,Solar 74,0.0,0.0
10822,t0094,Solar 73,0.0,0.0
10823,t0094,Solar 72,0.0,0.0
10824,t0094,Solar 71,0.0,0.0
10825,t0094,Solar 70,0.0,0.0
10826,t0094,Solar 06,0.0,0.0
10827,t0094,Solar 69,0.0,0.0
10828,t0094,Solar 68,0.0,0.0
10829,t0094,Solar 67,0.0,0.0
10830,t0094,Solar 52,0.0,0.0
10831,t0094,Solar 66,0.0,0.0
10832,t0094,Solar 64,0.0,0.0
10833,t0094,Solar 63,0.0,0.0
10834,t0094,Solar 62,0.0,0.0
10835,t0094,Solar 61,0.0,0.0
10836,t0094,Solar 60,0.0,0.0
10837,t0094,Solar 05,0.0,0.0
10838,t0094,Solar 59,0.0,0.0
10839,t0094,Solar 58,0.0,0.0
10840,t0094,Solar 57,0.0,0.0
10841,t0094,Solar 56,0.0,0.0
10842,t0094,Solar 55,0.0,0.0
10843,t0094,Solar 54,0.0,0.0
10844,t0094,Solar 65,0.0,0.0
10845,t0094,Solar 25,0.0,0.0
10846,t0094,Solar 09,0.0,0.0
10847,t0094,Solar 23,0.0,0.0
10848,t0094,Wind 10,0.0,0.0
10849,t0094,Hydro 43,0.0822808898418654,0.0822808898418654
10850,t0094,Hydro 42,0.0272007271971743,0.0272007271971743
10851,t0094,Hydro 41,0.0272007271971743,0.0272007271971743
10852,t0094,Hydro 40,0.044965438976581,0.044965438976581
10853,t0094,Hydro 35,0.2076,0.2076
10854,t0094,Hydro 34,0.0031261877578906,0.0031261877578906
10855,t0094,Hydro 33,0.0031261877578906,0.0031261877578906
10856,t0094,Hydro 32,0.2076,0.2076
10857,t0094,Hydro 31,0.2076,0.2076
10858,t0094,Hydro 30,0.2076,0.2076
10859,t0094,Hydro 28,0.0,0.0
10860,t0094,Wind 11,0.0,6.726326468578915e-05
10861,t0094,Hydro 27,0.028263631920687,0.028263631920687
10862,t0094,Hydro 25,0.028263631920687,0.028263631920687
10863,t0094,Hydro 24,0.0,0.0
10864,t0094,Hydro 23,0.0,0.0
10865,t0094,Hydro 22,0.0181457356647557,0.0181457356647557
10866,t0094,Hydro 21,0.0181457356647557,0.0181457356647557
10867,t0094,Hydro 20,0.0181457356647557,0.0181457356647557
10868,t0094,Hydro 19,0.0057337610264635,0.0057337610264635
10869,t0094,Hydro 18,0.2075999999999999,0.2075999999999999
10870,t0094,Hydro 17,0.2076,0.2076
10871,t0094,Hydro 16,0.2076,0.2076
10872,t0094,Solar 24,0.0,0.0
10873,t0094,Hydro 26,0.028263631920687,0.028263631920687
10874,t0094,Wind 12,0.2138119051449107,0.1458088245171876
10875,t0094,Hydro 29,0.0,0.0
10876,t0094,Wind 14,0.0037502557492801,0.000910149268648
10877,t0094,Wind 13,0.0197110512437664,0.0182758516174504
10878,t0094,Solar 21,0.0,0.0
10879,t0094,Solar 20,0.0,0.0
10880,t0094,Solar 01,0.0,0.0
10881,t0094,Solar 19,0.0,0.0
10882,t0094,Solar 18,0.0,0.0
10883,t0094,Solar 17,0.0,0.0
10884,t0094,Solar 16,0.0,0.0
10885,t0094,Solar 15,0.0,0.0
10886,t0094,Solar 14,0.0,0.0
10887,t0094,Solar 13,0.0,0.0
10888,t0094,Solar 12,0.0,0.0
10889,t0094,Solar 11,0.0,0.0
10890,t0094,Solar 22,0.0,0.0
10891,t0094,Wind 09,0.0,0.0
10892,t0094,Solar 10,0.0,0.0
10893,t0094,Wind 16,0.0259047551311188,0.0059157427489124
10894,t0094,Wind 17,0.0124337927343861,0.019149791292987
10895,t0094,Wind 01,0.0,0.0014964128236821
10896,t0094,Wind 02,0.0,0.0
10897,t0094,Wind 03,0.0,0.000221229919478
10898,t0094,Wind 15,0.512067217753316,0.306178378620248
